Server Version:69
TWS Time at connection:20131031 16:49:31 EST
1383252582104: Buy Book | Sell Book
1.35815 2000000 | 1.35845 2000000
1.35810 7500000 | 1.35850 1000000
1.35805 2000000 | 1.35855 3000000
1383253156558: Buy Book | Sell Book
1.35825 8016500 | 1.35835 7000000
1.35820 7860000 | 1.35840 5750000
1.35810 7500000 | 1.35845 2000000
1.35810 7500000 | 1.35850 1000000
1.35805 2000000 | 1.35855 3000000
1383253156559: Buy Book | Sell Book
1.35825 8016500 | 1.35835 7000000
1.35820 7860000 | 1.35840 5750000
1.35810 7500000 | 1.35845 2000000
1.35805 2000000 | 1.35850 1000000
1.35805 2000000 | 1.35855 3000000
1383253156559: Buy Book | Sell Book
1.35825 8016500 | 1.35835 7000000
1.35820 7860000 | 1.35840 5750000
1.35810 7500000 | 1.35845 2000000
1.35805 2000000 | 1.35850 1000000
1.35790 1000000 | 1.35855 3000000
1383253156560: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5500000
1.35820 7860000 | 1.35840 5750000
1.35810 7500000 | 1.35845 2000000
1.35805 2000000 | 1.35850 1000000
1.35790 1000000 | 1.35855 3000000
1383253156560: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5500000
1.35820 7860000 | 1.35840 7250000
1.35810 7500000 | 1.35845 2000000
1.35805 2000000 | 1.35850 1000000
1.35790 1000000 | 1.35855 3000000
1383253156561: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5500000
1.35820 7860000 | 1.35840 7250000
1.35810 3000000 | 1.35845 2000000
1.35805 2000000 | 1.35850 1000000
1.35790 1000000 | 1.35855 3000000
1383253156562: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5500000
1.35820 7860000 | 1.35840 7250000
1.35810 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35850 1000000
1.35790 1000000 | 1.35855 3000000
1383253156562: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5645000
1.35820 7860000 | 1.35840 7250000
1.35810 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35850 1000000
1.35790 1000000 | 1.35855 3000000
1383253156672: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5645000
1.35820 4860000 | 1.35840 7250000
1.35810 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35850 1000000
1.35790 1000000 | 1.35855 3000000
1383253156672: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5645000
1.35820 4860000 | 1.35840 7250000
1.35815 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35850 1000000
1.35790 1000000 | 1.35855 3000000
1383253156673: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5645000
1.35820 4860000 | 1.35840 7250000
1.35815 3000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35790 1000000 | 1.35855 3000000
1383253156674: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5645000
1.35820 4860000 | 1.35840 7250000
1.35815 3000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156784: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5645000
1.35820 2860000 | 1.35840 7250000
1.35815 3000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156784: Buy Book | Sell Book
1.35825 8016500 | 1.35835 5645000
1.35820 2860000 | 1.35840 7250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156785: Buy Book | Sell Book
1.35825 8016500 | 1.35835 7645000
1.35820 2860000 | 1.35840 7250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156785: Buy Book | Sell Book
1.35825 8016500 | 1.35835 7645000
1.35820 2860000 | 1.35840 5250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156786: Buy Book | Sell Book
1.35825 8016500 | 1.35835 7645000
1.35820 2500000 | 1.35840 5250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156832: Buy Book | Sell Book
1.35825 6016500 | 1.35835 7645000
1.35820 2500000 | 1.35840 5250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156832: Buy Book | Sell Book
1.35825 6016500 | 1.35835 7645000
1.35820 4500000 | 1.35840 5250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156877: Buy Book | Sell Book
1.35825 6016500 | 1.35835 7645000
1.35820 4860000 | 1.35840 5250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156879: Buy Book | Sell Book
1.35825 1016500 | 1.35835 7645000
1.35820 4860000 | 1.35840 5250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156880: Buy Book | Sell Book
1.35825 1016500 | 1.35835 7645000
1.35820 7860000 | 1.35840 5250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156880: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3000000
1.35820 7860000 | 1.35840 5250000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156881: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3000000
1.35820 7860000 | 1.35835 2645000
1.35815 5000000 | 1.35845 2000000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156883: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3000000
1.35820 7860000 | 1.35835 2645000
1.35815 5000000 | 1.35840 5250000
1.35810 3000000 | 1.35850 1000000
1.35805 6500000 | 1.35855 3000000
1383253156883: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3000000
1.35820 7860000 | 1.35835 2645000
1.35815 5000000 | 1.35840 5250000
1.35810 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35855 3000000
1383253156884: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3000000
1.35820 7860000 | 1.35835 2645000
1.35815 5000000 | 1.35840 5250000
1.35810 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35850 1000000
1383253156884: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3000000
1.35820 7860000 | 1.35835 5645000
1.35815 5000000 | 1.35840 5250000
1.35810 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35850 1000000
1383253156885: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3000000
1.35820 7860000 | 1.35835 5645000
1.35815 5000000 | 1.35840 2250000
1.35810 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35850 1000000
1383253156885: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5000000
1.35820 7860000 | 1.35835 5645000
1.35815 5000000 | 1.35840 2250000
1.35810 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35850 1000000
1383253156886: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5000000
1.35820 7860000 | 1.35835 3645000
1.35815 5000000 | 1.35840 2250000
1.35810 3000000 | 1.35845 2000000
1.35805 6500000 | 1.35850 1000000
1383253156923: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5000000
1.35820 7860000 | 1.35835 3645000
1.35815 5000000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 6500000 | 1.35850 1000000
1383253156923: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5000000
1.35820 7860000 | 1.35835 3645000
1.35815 5000000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 6500000 | 1.35855 3000000
1383253156924: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5000000
1.35820 5860000 | 1.35835 3645000
1.35815 5000000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 6500000 | 1.35855 3000000
1383253156924: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5000000
1.35820 5860000 | 1.35835 3645000
1.35815 7000000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 6500000 | 1.35855 3000000
1383253156925: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5000000
1.35820 5860000 | 1.35835 3860000
1.35815 7000000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 6500000 | 1.35855 3000000
1383253156925: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5000000
1.35820 5360000 | 1.35835 3860000
1.35815 7000000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 6500000 | 1.35855 3000000
1383253156926: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5000000
1.35820 5360000 | 1.35835 3860000
1.35815 7500000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 6500000 | 1.35855 3000000
1383253156927: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5500000
1.35820 5360000 | 1.35835 3860000
1.35815 7500000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 6500000 | 1.35855 3000000
1383253156927: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5500000
1.35820 5360000 | 1.35835 3360000
1.35815 7500000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 6500000 | 1.35855 3000000
1383253156927: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5500000
1.35820 5360000 | 1.35835 3360000
1.35815 7500000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 4500000 | 1.35855 3000000
1383253156927: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5500000
1.35820 5360000 | 1.35835 3360000
1.35815 7500000 | 1.35840 2250000
1.35810 3000000 | 1.35845 5000000
1.35805 4500000 | 1.35855 3000000
1383253156927: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5500000
1.35820 5360000 | 1.35835 3360000
1.35815 7500000 | 1.35840 2250000
1.35810 3000000 | 1.35845 5000000
1.35805 4500000 | 1.35855 1000000
1383253156928: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5500000
1.35820 5000000 | 1.35835 3360000
1.35815 7500000 | 1.35840 2250000
1.35810 3000000 | 1.35845 5000000
1.35805 4500000 | 1.35855 1000000
1383253156928: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5500000
1.35820 5000000 | 1.35835 3360000
1.35815 7860000 | 1.35840 2250000
1.35810 3000000 | 1.35845 5000000
1.35805 4500000 | 1.35855 1000000
1383253156928: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3360000
1.35815 7860000 | 1.35840 2250000
1.35810 3000000 | 1.35845 5000000
1.35805 4500000 | 1.35855 1000000
1383253156928: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3000000
1.35815 7860000 | 1.35840 2250000
1.35810 3000000 | 1.35845 5000000
1.35805 4500000 | 1.35855 1000000
1383253156971: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3000000
1.35815 7860000 | 1.35840 2250000
1.35810 2000000 | 1.35845 5000000
1.35805 4500000 | 1.35855 1000000
1383253156972: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3000000
1.35815 7860000 | 1.35840 2250000
1.35810 2000000 | 1.35845 5000000
1.35805 5500000 | 1.35855 1000000
1383253156972: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3000000
1.35815 7860000 | 1.35840 3250000
1.35810 2000000 | 1.35845 5000000
1.35805 5500000 | 1.35855 1000000
1383253156972: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3000000
1.35815 7860000 | 1.35840 3250000
1.35810 2000000 | 1.35845 4000000
1.35805 5500000 | 1.35855 1000000
1383253156972: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3000000
1.35815 7860000 | 1.35840 3250000
1.35810 1000000 | 1.35845 4000000
1.35805 5500000 | 1.35855 1000000
1383253156972: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3000000
1.35815 7860000 | 1.35840 3250000
1.35810 1000000 | 1.35845 4000000
1.35805 6500000 | 1.35855 1000000
1383253156972: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3000000
1.35815 7860000 | 1.35840 3250000
1.35805 7500000 | 1.35845 4000000
1.35805 6500000 | 1.35855 1000000
1383253156972: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 3000000
1.35815 7860000 | 1.35840 3250000
1.35805 7500000 | 1.35845 4000000
1.35795 2000000 | 1.35855 1000000
1383253156973: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 5000000
1.35815 7860000 | 1.35840 3250000
1.35805 7500000 | 1.35845 4000000
1.35795 2000000 | 1.35855 1000000
1383253156973: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 5000000
1.35815 7860000 | 1.35840 1250000
1.35805 7500000 | 1.35845 4000000
1.35795 2000000 | 1.35855 1000000
1383253158073: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 5000000
1.35815 7860000 | 1.35840 1250000
1.35810 1000000 | 1.35845 4000000
1.35795 2000000 | 1.35855 1000000
1383253158074: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5645000
1.35820 5000000 | 1.35835 5000000
1.35815 7860000 | 1.35840 1250000
1.35810 1000000 | 1.35845 4000000
1.35805 6500000 | 1.35855 1000000
1383253158174: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 5000000 | 1.35835 5000000
1.35815 7860000 | 1.35840 1250000
1.35810 1000000 | 1.35845 4000000
1.35805 6500000 | 1.35855 1000000
1383253158175: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 5000000 | 1.35835 5500000
1.35815 7860000 | 1.35840 1250000
1.35810 1000000 | 1.35845 4000000
1.35805 6500000 | 1.35855 1000000
1383253158175: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 5000000 | 1.35835 5500000
1.35815 7860000 | 1.35840 1250000
1.35810 5500000 | 1.35845 4000000
1.35805 6500000 | 1.35855 1000000
1383253158175: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 5000000 | 1.35835 5500000
1.35815 7860000 | 1.35840 1250000
1.35810 5500000 | 1.35845 4000000
1.35805 2000000 | 1.35855 1000000
1383253158242: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 5000000 | 1.35835 5500000
1.35815 7860000 | 1.35840 1250000
1.35810 5500000 | 1.35845 4000000
1.35805 2000000 | 1.35850 1000000
1383253158360: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 5000000 | 1.35835 5500000
1.35815 7860000 | 1.35840 1250000
1.35810 5500000 | 1.35845 4000000
1.35805 2000000 | 1.35850 1000000
1383253158361: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 7860000 | 1.35840 1250000
1.35810 5500000 | 1.35845 4000000
1.35805 2000000 | 1.35850 1000000
1383253158363: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 7860000 | 1.35840 2250000
1.35810 5500000 | 1.35845 4000000
1.35805 2000000 | 1.35850 1000000
1383253158364: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 7860000 | 1.35840 2250000
1.35810 5500000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253158364: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 8860000 | 1.35840 2250000
1.35810 5500000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253158365: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 8860000 | 1.35840 2250000
1.35810 4500000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253158365: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 13360000 | 1.35840 2250000
1.35810 4500000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253158366: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 13360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253158366: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 13360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253158452: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 7000000 | 1.35835 5500000
1.35815 13360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253158452: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 7000000 | 1.35835 5500000
1.35815 12360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253158970: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 7000000 | 1.35835 5500000
1.35815 9360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253158971: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 7000000 | 1.35835 5500000
1.35815 9360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253158971: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 7000000 | 1.35835 5500000
1.35815 9360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253159915: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 7000000 | 1.35835 5500000
1.35815 12360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253159916: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 7000000 | 1.35835 5500000
1.35815 12360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253159918: Buy Book | Sell Book
1.35825 16500 | 1.35830 5145000
1.35820 7000000 | 1.35835 5500000
1.35815 12360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253159919: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 7000000 | 1.35835 5500000
1.35815 12360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253159919: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 12360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253162166: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 9360000 | 1.35840 2250000
1.35805 2000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253162167: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 9360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35795 2000000 | 1.35850 1000000
1383253162167: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 6000000 | 1.35835 5500000
1.35815 9360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162211: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 3000000 | 1.35835 5500000
1.35815 9360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162212: Buy Book | Sell Book
1.35825 1016500 | 1.35830 5145000
1.35820 3000000 | 1.35835 5500000
1.35815 14360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162212: Buy Book | Sell Book
1.35825 1016500 | 1.35830 2145000
1.35820 3000000 | 1.35835 5500000
1.35815 14360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162212: Buy Book | Sell Book
1.35825 1016500 | 1.35830 2145000
1.35820 1000000 | 1.35835 5500000
1.35815 14360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162212: Buy Book | Sell Book
1.35825 1016500 | 1.35830 2145000
1.35820 1000000 | 1.35835 5500000
1.35815 16360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162212: Buy Book | Sell Book
1.35825 1016500 | 1.35830 145000
1.35820 1000000 | 1.35835 5500000
1.35815 16360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162212: Buy Book | Sell Book
1.35825 1016500 | 1.35830 145000
1.35820 1000000 | 1.35835 7500000
1.35815 16360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162213: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3145000
1.35820 1000000 | 1.35835 7500000
1.35815 16360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162213: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3145000
1.35820 1000000 | 1.35835 4500000
1.35815 16360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162213: Buy Book | Sell Book
1.35825 1016500 | 1.35830 3360000
1.35820 1000000 | 1.35835 4500000
1.35815 16360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162213: Buy Book | Sell Book
1.35825 16500 | 1.35830 3360000
1.35820 1000000 | 1.35835 4500000
1.35815 16360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162213: Buy Book | Sell Book
1.35825 16500 | 1.35830 3360000
1.35820 1000000 | 1.35835 4500000
1.35815 17360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162213: Buy Book | Sell Book
1.35825 16500 | 1.35830 9360000
1.35820 1000000 | 1.35835 4500000
1.35815 17360000 | 1.35840 2250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162213: Buy Book | Sell Book
1.35825 16500 | 1.35830 9360000
1.35820 1000000 | 1.35835 4500000
1.35815 17360000 | 1.35840 1250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35825 16500 | 1.35830 9000000
1.35820 1000000 | 1.35835 4500000
1.35815 17360000 | 1.35840 1250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35825 16500 | 1.35830 9000000
1.35820 1000000 | 1.35835 4860000
1.35815 17360000 | 1.35840 1250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35820 1000000 | 1.35830 9000000
1.35820 1000000 | 1.35835 4860000
1.35815 17360000 | 1.35840 1250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35820 1000000 | 1.35830 9000000
1.35815 17360000 | 1.35835 4860000
1.35815 17360000 | 1.35840 1250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35820 1000000 | 1.35830 9000000
1.35815 17360000 | 1.35835 4860000
1.35810 3000000 | 1.35840 1250000
1.35810 3000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35820 1000000 | 1.35830 9000000
1.35815 17360000 | 1.35835 4860000
1.35810 3000000 | 1.35840 1250000
1.35805 2000000 | 1.35845 3000000
1.35805 2000000 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35820 1000000 | 1.35830 9000000
1.35815 17360000 | 1.35835 4860000
1.35810 3000000 | 1.35840 1250000
1.35805 2000000 | 1.35845 3000000
1.35800 121900 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35835 4860000
1.35810 3000000 | 1.35840 1250000
1.35805 2000000 | 1.35845 3000000
1.35800 121900 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35840 1250000
1.35805 2000000 | 1.35845 3000000
1.35800 121900 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35835 4860000
1.35805 2000000 | 1.35845 3000000
1.35800 121900 | 1.35850 1000000
1383253162214: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35835 4860000
1.35805 2000000 | 1.35840 1250000
1.35800 121900 | 1.35850 1000000
1383253162215: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35835 4860000
1.35805 2000000 | 1.35840 1250000
1.35800 121900 | 1.35845 3000000
1383253162261: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35835 4860000
1.35805 1000000 | 1.35840 1250000
1.35800 121900 | 1.35845 3000000
1383253162261: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35835 4860000
1.35805 1000000 | 1.35840 1250000
1.35800 1121900 | 1.35845 3000000
1383253162264: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35835 5860000
1.35805 1000000 | 1.35840 1250000
1.35800 1121900 | 1.35845 3000000
1383253162264: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35835 5860000
1.35805 1000000 | 1.35840 250000
1.35800 1121900 | 1.35845 3000000
1383253162265: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35835 5860000
1.35800 2121900 | 1.35840 250000
1.35800 1121900 | 1.35845 3000000
1383253162265: Buy Book | Sell Book
1.35820 1000000 | 1.35825 5000000
1.35815 17360000 | 1.35830 4000000
1.35810 3000000 | 1.35835 5860000
1.35800 2121900 | 1.35840 250000
1.35795 2000000 | 1.35845 3000000
